시도명,구시군명,읍면동명,선거인수,투표수,후보자별 득표수,,,,,,"무효
투표수",기권수,계
,,,,,"새누리당
박근혜","민주통합당
문재인","무소속
박종선","무소속
김소연","무소속
강지원","무소속
김순자",,,
부산광역시,영도구,봉래제1동,"6,537","4,775","2,909","1,838",0,4,6,5,13,"1,762","6,537"
부산광역시,영도구,봉래제2동,"8,028","5,614","3,490","2,094",1,2,5,7,15,"2,414","8,028"
부산광역시,영도구,청학제1동,"7,304","5,059","2,988","2,039",2,6,2,5,17,"2,245","7,304"
부산광역시,영도구,청학제2동,"17,983","13,063","7,438","5,550",2,3,12,19,39,"4,920","17,983"
부산광역시,영도구,동삼제1동,"26,664","19,675","11,067","8,497",2,6,28,18,57,"6,989","26,664"
부산광역시,영도구,동삼제2동,"3,523","2,590","1,590",981,0,1,5,3,10,933,"3,523"
부산광역시,영도구,동삼제3동,"11,228","8,168","4,792","3,320",0,4,8,19,25,"3,060","11,228"
부산광역시,부산진구,부전제1동,"6,009","3,909","2,490","1,399",1,2,4,3,10,"2,100","6,009"
부산광역시,부산진구,부전제2동,"8,258","5,449","3,236","2,176",2,4,12,5,14,"2,809","8,258"
부산광역시,부산진구,범전동,"6,450","4,598","3,026","1,547",1,2,5,5,12,"1,852","6,450"
부산광역시,부산진구,연지동,"19,714","15,486","9,232","6,193",1,6,17,12,25,"4,228","19,714"
부산광역시,부산진구,초읍동,"20,653","15,892","10,401","5,421",5,14,11,9,31,"4,761","20,653"
부산광역시,부산진구,양정제1동,"18,670","14,668","8,739","5,850",3,2,20,19,35,"4,002","18,670"
부산광역시,부산진구,양정제2동,"12,891","9,388","5,729","3,617",0,3,8,8,23,"3,503","12,891"
부산광역시,부산진구,전포제1동,"8,019","5,660","3,654","1,977",1,1,6,5,16,"2,359","8,019"
부산광역시,부산진구,전포제2동,"17,957","13,297","8,066","5,156",4,10,17,9,35,"4,660","17,957"
부산광역시,부산진구,전포제3동,"8,719","6,079","3,652","2,396",3,2,5,7,14,"2,640","8,719"
부산광역시,부산진구,부암제1동,"17,467","12,915","7,619","5,240",4,2,9,12,29,"4,552","17,467"
부산광역시,부산진구,부암제3동,"19,225","14,886","8,100","6,699",4,6,22,23,32,"4,339","19,225"
부산광역시,부산진구,당감제1동,"4,048","2,907","1,887","1,000",1,1,6,6,6,"1,141","4,048"
부산광역시,부산진구,당감제2동,"8,939","6,984","4,108","2,843",1,4,7,4,17,"1,955","8,939"
부산광역시,부산진구,당감제3동,"19,035","14,878","8,181","6,632",4,8,20,7,26,"4,157","19,035"
부산광역시,부산진구,당감제4동,"11,209","8,449","4,618","3,789",1,2,7,9,23,"2,760","11,209"
부산광역시,부산진구,가야제1동,"11,627","8,371","4,941","3,373",3,5,13,13,23,"3,256","11,627"
부산광역시,부산진구,가야제2동,"14,865","11,603","7,060","4,483",2,10,15,16,17,"3,262","14,865"
부산광역시,부산진구,가야제3동,"9,374","6,863","4,008","2,813",1,4,4,8,25,"2,511","9,374"
부산광역시,부산진구,개금제1동,"11,578","8,550","5,053","3,459",1,3,8,5,21,"3,028","11,578"
부산광역시,부산진구,개금제2동,"11,272","8,628","5,263","3,325",4,2,9,11,14,"2,644","11,272"
부산광역시,부산진구,개금제3동,"27,113","21,700","12,290","9,325",4,8,20,15,38,"5,413","27,113"
부산광역시,부산진구,범천제1동,"8,166","5,740","3,595","2,116",0,3,10,4,12,"2,426","8,166"
부산광역시,부산진구,범천제2동,"9,717","7,111","4,464","2,598",5,4,9,13,18,"2,606","9,717"
부산광역시,부산진구,범천제4동,"8,386","6,158","3,798","2,330",2,1,7,11,9,"2,228","8,386"
부산광역시,동래구,수민동,"26,290","21,002","12,364","8,542",4,4,26,17,45,"5,288","26,290"
부산광역시,동래구,복산동,"10,932","8,128","5,469","2,601",3,4,14,15,22,"2,804","10,932"
부산광역시,동래구,명륜동,"12,231","9,496","5,895","3,568",1,0,12,5,15,"2,735","12,231"
부산광역시,동래구,온천제1동,"16,670","11,881","7,549","4,279",0,5,14,16,18,"4,789","16,670"
부산광역시,동래구,온천제2동,"18,166","14,078","9,312","4,681",3,8,21,16,37,"4,088","18,166"
부산광역시,동래구,온천제3동,"28,322","21,751","13,032","8,607",8,8,18,12,66,"6,571","28,322"
부산광역시,동래구,사직제1동,"7,794","6,038","3,843","2,168",0,0,10,3,14,"1,756","7,794"
부산광역시,동래구,사직제2동,"20,640","16,883","9,515","7,284",5,7,33,13,26,"3,757","20,640"
부산광역시,동래구,사직제3동,"13,748","10,519","6,568","3,888",1,4,18,14,26,"3,229","13,748"
부산광역시,동래구,안락제1동,"14,211","10,939","6,895","3,994",2,1,13,13,21,"3,272","14,211"
부산광역시,동래구,안락제2동,"24,975","19,779","11,830","7,864",5,10,24,14,32,"5,196","24,975"
부산광역시,동래구,명장제1동,"13,872","10,500","6,874","3,569",6,8,8,6,29,"3,372","13,872"
부산광역시,동래구,명장제2동,"13,514","10,546","6,583","3,922",0,2,8,9,22,"2,968","13,514"
부산광역시,남구,대연제1동,"12,310","9,300","5,214","4,037",2,4,10,10,23,"3,010","12,310"
부산광역시,남구,대연제2동,"6,080","4,407","2,841","1,545",1,1,4,2,13,"1,673","6,080"
부산광역시,남구,대연제3동,"21,931","16,719","9,508","7,125",5,5,17,18,41,"5,212","21,931"
부산광역시,남구,대연제4동,"11,648","8,889","5,441","3,403",1,1,13,4,26,"2,759","11,648"
부산광역시,남구,대연제5동,"12,587","9,624","5,763","3,819",3,4,17,4,14,"2,963","12,587"
부산광역시,남구,대연제6동,"9,425","7,260","4,449","2,781",1,2,7,6,14,"2,165","9,425"
부산광역시,남구,용호제1동,"34,322","27,040","16,701","10,220",5,5,33,18,58,"7,282","34,322"
부산광역시,남구,용호제2동,"16,053","12,372","7,626","4,690",3,3,19,11,20,"3,681","16,053"
부산광역시,남구,용호제3동,"12,505","9,678","6,029","3,598",1,6,7,6,31,"2,827","12,505"
부산광역시,남구,용호제4동,"6,694","4,986","2,993","1,970",1,1,5,8,8,"1,708","6,694"
부산광역시,남구,용당동,"7,582","5,996","3,510","2,460",1,2,10,5,8,"1,586","7,582"
부산광역시,남구,감만제1동,"14,311","10,800","6,463","4,299",4,4,6,11,13,"3,511","14,311"
부산광역시,남구,감만제2동,"6,770","5,134","3,238","1,867",0,2,7,2,18,"1,636","6,770"
부산광역시,남구,우암제1동,"11,895","9,504","5,776","3,673",1,6,13,9,26,"2,391","11,895"
부산광역시,남구,우암제2동,"5,050","3,700","2,446","1,234",2,2,4,4,8,"1,350","5,050"
부산광역시,남구,문현제1동,"13,608","10,282","6,301","3,935",1,5,12,8,20,"3,326","13,608"
부산광역시,남구,문현제2동,"7,916","5,630","3,720","1,883",3,0,6,8,10,"2,286","7,916"
부산광역시,남구,문현제3동,"12,042","9,384","5,674","3,662",1,4,13,13,17,"2,658","12,042"
부산광역시,남구,문현제4동,"10,344","7,812","4,864","2,904",0,3,10,11,20,"2,532","10,344"
부산광역시,북구,구포제1동,"11,520","8,331","5,259","3,018",3,3,7,16,25,"3,189","11,520"
부산광역시,북구,구포제2동,"24,479","18,493","10,709","7,686",4,7,12,26,49,"5,986","24,479"
부산광역시,북구,구포제3동,"20,882","15,143","8,833","6,240",3,3,13,15,36,"5,739","20,882"
부산광역시,북구,덕천제1동,"14,681","11,082","6,675","4,337",1,14,15,13,27,"3,599","14,681"
부산광역시,북구,덕천제2동,"12,719","9,512","5,720","3,754",1,3,8,8,18,"3,207","12,719"
부산광역시,북구,덕천제3동,"11,346","8,426","5,136","3,240",1,3,11,12,23,"2,920","11,346"
부산광역시,북구,만덕제1동,"10,643","8,251","4,704","3,487",4,4,7,8,37,"2,392","10,643"
부산광역시,북구,만덕제2동,"18,327","14,053","8,137","5,842",5,4,21,18,26,"4,274","18,327"
부산광역시,북구,만덕제3동,"18,089","14,607","8,239","6,292",4,9,19,12,32,"3,482","18,089"
부산광역시,북구,금곡동,"32,967","26,023","14,896","10,967",3,13,33,23,88,"6,944","32,967"
부산광역시,북구,화명제1동,"28,389","23,501","12,625","10,777",5,9,36,9,40,"4,888","28,389"
부산광역시,북구,화명제2동,"15,515","12,170","6,700","5,400",3,7,24,11,25,"3,345","15,515"
부산광역시,북구,화명제3동,"23,571","19,753","10,669","9,003",2,8,23,14,34,"3,818","23,571"
부산광역시,해운대구,우제1동,"37,613","28,502","18,701","9,671",2,6,43,26,53,"9,111","37,613"
부산광역시,해운대구,우제2동,"21,286","16,538","10,324","6,145",1,2,31,9,26,"4,748","21,286"
부산광역시,해운대구,중제1동,"17,686","12,993","8,077","4,852",0,2,25,8,29,"4,693","17,686"
부산광역시,해운대구,중제2동,"9,449","6,448","4,004","2,407",0,3,12,3,19,"3,001","9,449"
부산광역시,해운대구,좌제1동,"14,140","11,197","6,374","4,770",1,2,21,2,27,"2,943","14,140"
부산광역시,해운대구,좌제2동,"25,726","20,075","11,389","8,574",3,4,43,22,40,"5,651","25,726"
부산광역시,해운대구,좌제3동,"14,209","11,494","6,769","4,661",3,7,23,11,20,"2,715","14,209"
부산광역시,해운대구,좌제4동,"18,994","15,460","8,843","6,527",6,3,40,12,29,"3,534","18,994"
부산광역시,해운대구,송정동,"8,139","5,886","3,789","2,060",1,2,11,4,19,"2,253","8,139"
부산광역시,해운대구,반여제1동,"32,695","26,127","14,728","11,273",5,9,44,16,52,"6,568","32,695"
부산광역시,해운대구,반여제2동,"14,148","9,762","6,081","3,624",4,4,14,10,25,"4,386","14,148"
부산광역시,해운대구,반여제3동,"10,252","7,204","4,454","2,716",2,4,9,7,12,"3,048","10,252"
부산광역시,해운대구,반여제4동,"13,114","10,519","5,946","4,525",2,5,14,6,21,"2,595","13,114"
부산광역시,해운대구,반송제1동,"9,143","6,326","4,005","2,277",2,2,8,12,20,"2,817","9,143"
부산광역시,해운대구,반송제2동,"25,475","18,788","11,659","7,015",4,9,16,23,62,"6,687","25,475"
부산광역시,해운대구,반송제3동,"7,721","5,420","3,467","1,907",4,1,4,5,32,"2,301","7,721"
부산광역시,해운대구,재송제1동,"24,055","18,683","10,985","7,624",3,6,32,16,17,"5,372","24,055"
부산광역시,해운대구,재송제2동,"25,543","18,808","11,041","7,676",5,3,24,13,46,"6,735","25,543"
부산광역시,기장군,기장읍,"41,760","31,358","19,773","11,406",2,12,43,25,97,"10,402","41,760"
부산광역시,기장군,장안읍,"8,234","6,120","4,173","1,891",4,1,4,18,29,"2,114","8,234"
부산광역시,기장군,일광면,"8,012","5,934","4,126","1,763",1,4,2,13,25,"2,078","8,012"
부산광역시,기장군,정관면,"22,646","17,455","8,962","8,417",3,3,22,11,37,"5,191","22,646"
부산광역시,기장군,철마면,"5,922","4,542","2,945","1,566",1,2,4,10,14,"1,380","5,922"
부산광역시,사하구,괴정제1동,"17,259","13,236","8,047","5,121",4,4,6,8,46,"4,023","17,259"
부산광역시,사하구,괴정제2동,"14,034","10,399","6,226","4,109",3,5,8,7,41,"3,635","14,034"
부산광역시,사하구,괴정제3동,"12,395","9,002","5,503","3,407",7,4,11,8,62,"3,393","12,395"
부산광역시,사하구,괴정제4동,"13,368","10,042","6,148","3,820",7,7,15,1,44,"3,326","13,368"
부산광역시,사하구,당리동,"24,185","18,694","10,674","7,943",1,6,23,12,35,"5,491","24,185"
부산광역시,사하구,하단제1동,"18,979","14,560","8,353","6,132",2,7,19,18,29,"4,419","18,979"
부산광역시,사하구,하단제2동,"21,917","16,662","9,336","7,250",4,5,18,16,33,"5,255","21,917"
부산광역시,사하구,신평제1동,"16,125","11,459","6,814","4,563",0,7,21,15,39,"4,666","16,125"
부산광역시,사하구,신평제2동,"12,991","10,022","5,608","4,372",2,4,7,6,23,"2,969","12,991"
부산광역시,사하구,장림제1동,"11,634","8,318","4,793","3,485",1,3,7,10,19,"3,316","11,634"
부산광역시,사하구,장림제2동,"23,961","17,798","9,939","7,769",2,8,22,12,46,"6,163","23,961"
부산광역시,사하구,다대제1동,"34,426","26,048","14,859","11,077",6,6,20,16,64,"8,378","34,426"
부산광역시,사하구,다대제2동,"22,844","17,380","10,232","7,039",7,6,24,17,55,"5,464","22,844"
부산광역시,사하구,구평동,"5,376","4,117","2,602","1,495",3,0,5,3,9,"1,259","5,376"
부산광역시,사하구,감천제1동,"20,217","15,034","9,066","5,899",5,3,13,14,34,"5,183","20,217"
부산광역시,사하구,감천제2동,"8,329","5,699","3,817","1,839",1,3,7,14,18,"2,630","8,329"
부산광역시,금정구,서제1동,"8,064","5,578","3,688","1,846",1,2,8,15,18,"2,486","8,064"
부산광역시,금정구,서제2동,"11,388","8,158","5,234","2,873",1,3,9,15,23,"3,230","11,388"
부산광역시,금정구,서제3동,"11,759","8,746","5,589","3,112",4,7,5,14,15,"3,013","11,759"
부산광역시,금정구,금사동,"8,617","6,346","4,175","2,136",4,6,6,9,10,"2,271","8,617"
부산광역시,금정구,부곡제1동,"9,375","6,990","4,489","2,452",4,2,12,8,23,"2,385","9,375"
부산광역시,금정구,부곡제2동,"14,672","11,703","7,065","4,584",2,6,20,5,21,"2,969","14,672"
부산광역시,금정구,부곡제3동,"14,311","11,394","6,877","4,455",5,7,16,5,29,"2,917","14,311"
부산광역시,금정구,부곡제4동,"13,197","10,021","6,120","3,843",5,4,18,9,22,"3,176","13,197"
부산광역시,금정구,장전제1동,"12,768","9,780","5,395","4,320",1,7,15,15,27,"2,988","12,768"
부산광역시,금정구,장전제2동,"11,033","8,506","4,888","3,572",1,0,16,6,23,"2,527","11,033"
부산광역시,금정구,장전제3동,"7,321","5,387","3,438","1,919",2,1,4,7,16,"1,934","7,321"
부산광역시,금정구,선두구동,"2,425","1,851","1,363",471,0,0,1,6,10,574,"2,425"
부산광역시,금정구,청룡노포동,"8,175","6,365","4,241","2,092",2,4,11,7,8,"1,810","8,175"
부산광역시,금정구,남산동,"27,811","21,584","13,299","8,157",5,8,34,16,65,"6,227","27,811"
부산광역시,금정구,구서제1동,"15,526","12,394","7,261","5,073",2,4,15,10,29,"3,132","15,526"
부산광역시,금정구,구서제2동,"27,780","22,685","13,873","8,700",4,4,33,11,60,"5,095","27,780"
부산광역시,금정구,금성동,"1,014",838,560,272,0,1,0,0,5,176,"1,014"
부산광역시,강서구,대저1동,"8,492","6,110","3,928","2,139",2,0,4,11,26,"2,382","8,492"
부산광역시,강서구,대저2동,"7,425","5,653","3,344","2,272",1,4,6,11,15,"1,772","7,425"
부산광역시,강서구,강동동,"6,329","4,622","2,862","1,732",0,2,3,11,12,"1,707","6,329"
부산광역시,강서구,명지동,"16,894","13,404","7,410","5,936",2,3,14,13,26,"3,490","16,894"
부산광역시,강서구,가락동,"2,561","1,924","1,173",734,1,0,3,2,11,637,"2,561"
부산광역시,강서구,녹산동,"8,875","6,464","3,962","2,466",1,3,2,8,22,"2,411","8,875"
부산광역시,강서구,천가동,"2,589","1,805","1,217",568,1,0,0,7,12,784,"2,589"
부산광역시,연제구,거제제1동,"22,708","18,737","10,651","8,006",0,2,40,6,32,"3,971","22,708"
부산광역시,연제구,거제제2동,"13,889","10,983","6,650","4,279",4,4,18,7,21,"2,906","13,889"
부산광역시,연제구,거제제3동,"9,650","7,671","4,882","2,744",0,5,14,9,17,"1,979","9,650"
부산광역시,연제구,거제제4동,"9,034","7,105","4,333","2,737",4,1,8,9,13,"1,929","9,034"
부산광역시,연제구,연산제1동,"13,257","10,396","6,171","4,186",1,2,12,8,16,"2,861","13,257"
부산광역시,연제구,연산제2동,"12,548","9,368","6,012","3,306",1,5,17,6,21,"3,180","12,548"
부산광역시,연제구,연산제3동,"9,770","7,239","4,503","2,686",0,5,14,8,23,"2,531","9,770"
부산광역시,연제구,연산제4동,"14,816","11,219","7,000","4,159",1,5,15,10,29,"3,597","14,816"
부산광역시,연제구,연산제5동,"9,624","6,951","4,154","2,765",1,3,5,7,16,"2,673","9,624"
부산광역시,연제구,연산제6동,"14,446","10,695","6,653","3,977",2,7,11,13,32,"3,751","14,446"
부산광역시,연제구,연산제8동,"9,108","6,760","4,241","2,478",1,2,6,13,19,"2,348","9,108"
부산광역시,연제구,연산제9동,"30,312","23,654","13,915","9,604",10,9,36,30,50,"6,658","30,312"
부산광역시,수영구,남천제1동,"11,908","9,162","5,789","3,322",1,9,14,5,22,"2,746","11,908"
부산광역시,수영구,남천제2동,"11,637","9,023","5,732","3,261",0,0,12,2,16,"2,614","11,637"
부산광역시,수영구,수영동,"13,181","10,080","6,495","3,528",3,1,20,5,28,"3,101","13,181"
부산광역시,수영구,망미제1동,"24,701","18,984","12,022","6,869",5,8,34,11,35,"5,717","24,701"
부산광역시,수영구,망미제2동,"11,285","8,654","5,149","3,458",3,1,12,9,22,"2,631","11,285"
부산광역시,수영구,광안제1동,"19,903","15,253","9,151","6,019",6,9,23,16,29,"4,650","19,903"
부산광역시,수영구,광안제2동,"13,065","9,744","6,103","3,599",3,5,12,7,15,"3,321","13,065"
부산광역시,수영구,광안제3동,"8,825","6,498","4,036","2,430",1,2,5,8,16,"2,327","8,825"
부산광역시,수영구,광안제4동,"11,928","9,130","5,390","3,698",1,4,13,7,17,"2,798","11,928"
부산광역시,수영구,민락동,"17,759","13,135","8,359","4,727",1,2,14,6,26,"4,624","17,759"
부산광역시,사상구,삼락동,"6,827","4,779","2,711","2,032",4,2,3,14,13,"2,048","6,827"
부산광역시,사상구,모라제1동,"26,716","20,310","11,414","8,803",2,4,16,25,46,"6,406","26,716"
부산광역시,사상구,모라제3동,"12,506","9,385","5,588","3,714",7,2,12,20,42,"3,121","12,506"
부산광역시,사상구,덕포제1동,"9,846","7,226","4,105","3,084",2,1,5,8,21,"2,620","9,846"
부산광역시,사상구,덕포제2동,"12,850","9,890","5,306","4,527",5,4,8,13,27,"2,960","12,850"
부산광역시,사상구,괘법동,"17,883","13,094","7,315","5,714",3,4,15,9,34,"4,789","17,883"
부산광역시,사상구,감전동,"12,950","9,388","5,776","3,559",1,2,9,10,31,"3,562","12,950"
부산광역시,사상구,주례제1동,"14,052","10,759","6,061","4,647",5,4,10,11,21,"3,293","14,052"
부산광역시,사상구,주례제2동,"21,559","16,544","9,183","7,290",1,5,14,16,35,"5,015","21,559"
부산광역시,사상구,주례제3동,"13,026","10,272","5,766","4,450",5,4,10,5,32,"2,754","13,026"
부산광역시,사상구,학장동,"27,108","21,260","11,792","9,363",3,7,27,23,45,"5,848","27,108"
부산광역시,사상구,엄궁동,"25,821","20,250","10,914","9,249",5,6,27,17,32,"5,571","25,821"
대구광역시,중구,동인동,"9,017","6,665","5,444","1,174",2,3,7,16,19,"2,352","9,017"
대구광역시,중구,삼덕동,"3,978","2,824","2,150",664,2,2,1,1,4,"1,154","3,978"
대구광역시,중구,성내1동,"3,942","2,875","2,274",588,0,0,3,4,6,"1,067","3,942"
대구광역시,중구,성내2동,"4,585","3,277","2,728",533,1,0,4,2,9,"1,308","4,585"
대구광역시,중구,성내3동,"3,490","2,587","2,196",378,0,1,2,4,6,903,"3,490"
대구광역시,중구,대신동,"4,323","3,377","2,832",526,2,1,7,3,6,946,"4,323"
대구광역시,중구,남산1동,"3,672","2,717","2,224",474,0,1,3,5,10,955,"3,672"
